"TableName","IndexName","Columns","IndexType","Unique","Purpose","Priority","SuggestedDDL"
"import_errors","idx_import_errors_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_errors_status_changed_by` (`status_changed_by`)"
"import_errors","idx_import_errors_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_errors_updated_by` (`updated_by`)"
"import_errors","pk_import_errors","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_import_errors` (`id`)"
"import_job_rows","idx_import_job_rows_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_job_rows_created_by` (`created_by`)"
"import_job_rows","idx_import_job_rows_import_job_id","import_job_id","BTREE","NO","Foreign key lookup to import_jobs.","required","KEY `idx_import_job_rows_import_job_id` (`import_job_id`)"
"import_job_rows","idx_import_job_rows_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_import_job_rows_organization_id` (`organization_id`)"
"import_job_rows","idx_import_job_rows_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_job_rows_status_changed_by` (`status_changed_by`)"
"import_job_rows","idx_import_job_rows_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_job_rows_updated_by` (`updated_by`)"
"import_job_rows","pk_import_job_rows","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_import_job_rows` (`id`)"
"import_job_rows","uk_import_job_rows_organization_id_import_job_id_row_number","organization_id, import_job_id, row_number","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_import_job_rows_organization_id_import_job_id_row_number` (`organization_id`, `import_job_id`, `row_number`)"
"import_jobs","idx_import_jobs_branch_id","branch_id","BTREE","NO","Foreign key lookup to branches.","required","KEY `idx_import_jobs_branch_id` (`branch_id`)"
"import_jobs","idx_import_jobs_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_jobs_created_by` (`created_by`)"
"import_jobs","idx_import_jobs_dataset_id","dataset_id","BTREE","NO","Foreign key lookup to datasets.","required","KEY `idx_import_jobs_dataset_id` (`dataset_id`)"
"import_jobs","idx_import_jobs_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_jobs_deleted_by` (`deleted_by`)"
"import_jobs","idx_import_jobs_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_import_jobs_organization_id` (`organization_id`)"
"import_jobs","idx_import_jobs_project_id","project_id","BTREE","NO","Foreign key lookup to bi_projects.","required","KEY `idx_import_jobs_project_id` (`project_id`)"
"import_jobs","idx_import_jobs_source_file_id","source_file_id","BTREE","NO","Foreign key lookup to files.","required","KEY `idx_import_jobs_source_file_id` (`source_file_id`)"
"import_jobs","idx_import_jobs_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_jobs_status_changed_by` (`status_changed_by`)"
"import_jobs","idx_import_jobs_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_import_jobs_updated_by` (`updated_by`)"
"import_jobs","pk_import_jobs","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_import_jobs` (`id`)"
"organizations","idx_organizations_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_organizations_created_by` (`created_by`)"
"organizations","idx_organizations_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_organizations_deleted_by` (`deleted_by`)"
"organizations","idx_organizations_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_organizations_status_changed_by` (`status_changed_by`)"
"organizations","idx_organizations_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_organizations_updated_by` (`updated_by`)"
"organizations","pk_organizations","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_organizations` (`id`)"
"organizations","uk_organizations_code","code","BTREE","YES","Global business code uniqueness.","required","UNIQUE KEY `uk_organizations_code` (`code`)"
"organizations","uk_organizations_legal_name","legal_name","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_organizations_legal_name` (`legal_name`)"
"permissions","idx_permissions_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_permissions_created_by` (`created_by`)"
"permissions","idx_permissions_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_permissions_deleted_by` (`deleted_by`)"
"permissions","idx_permissions_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_permissions_status_changed_by` (`status_changed_by`)"
"permissions","idx_permissions_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_permissions_updated_by` (`updated_by`)"
"permissions","pk_permissions","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_permissions` (`id`)"
"permissions","uk_permissions_code","code","BTREE","YES","Global business code uniqueness.","required","UNIQUE KEY `uk_permissions_code` (`code`)"
"permissions","uk_permissions_module_key_action_key_resource_key","module_key, action_key, resource_key","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_permissions_module_key_action_key_resource_key` (`module_key`, `action_key`, `resource_key`)"
"positions","idx_positions_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_positions_created_by` (`created_by`)"
"positions","idx_positions_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_positions_deleted_by` (`deleted_by`)"
"positions","idx_positions_department_id","department_id","BTREE","NO","Foreign key lookup to departments.","required","KEY `idx_positions_department_id` (`department_id`)"
"positions","idx_positions_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_positions_organization_id` (`organization_id`)"
"positions","idx_positions_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_positions_status_changed_by` (`status_changed_by`)"
"positions","idx_positions_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_positions_updated_by` (`updated_by`)"
"positions","pk_positions","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_positions` (`id`)"
"positions","uk_positions_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_positions_org_code` (`organization_id`, `code`)"
"report_definitions","idx_report_definitions_org_branch","organization_id, branch_id","BTREE","NO","Tenant and branch scoped filtering.","recommended","KEY `idx_report_definitions_org_branch` (`organization_id`, `branch_id`)"
"report_definitions","idx_report_definitions_org_created","organization_id, created_at","BTREE","NO","Tenant timeline and retention filtering.","recommended","KEY `idx_report_definitions_org_created` (`organization_id`, `created_at`)"
"report_definitions","idx_report_definitions_org_status","organization_id, status","BTREE","NO","Tenant status filtering.","recommended","KEY `idx_report_definitions_org_status` (`organization_id`, `status`)"
"report_definitions","idx_report_definitions_branch_id","branch_id","BTREE","NO","Foreign key lookup to branches.","required","KEY `idx_report_definitions_branch_id` (`branch_id`)"
"report_definitions","idx_report_definitions_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_definitions_created_by` (`created_by`)"
"report_definitions","idx_report_definitions_dashboard_id","dashboard_id","BTREE","NO","Foreign key lookup to bi_dashboards.","required","KEY `idx_report_definitions_dashboard_id` (`dashboard_id`)"
"report_definitions","idx_report_definitions_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_definitions_deleted_by` (`deleted_by`)"
"report_definitions","idx_report_definitions_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_report_definitions_organization_id` (`organization_id`)"
"report_definitions","idx_report_definitions_project_id","project_id","BTREE","NO","Foreign key lookup to bi_projects.","required","KEY `idx_report_definitions_project_id` (`project_id`)"
"report_definitions","idx_report_definitions_sql_query_id","sql_query_id","BTREE","NO","Foreign key lookup to sql_queries.","required","KEY `idx_report_definitions_sql_query_id` (`sql_query_id`)"
"report_definitions","idx_report_definitions_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_definitions_status_changed_by` (`status_changed_by`)"
"report_definitions","idx_report_definitions_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_definitions_updated_by` (`updated_by`)"
"report_definitions","pk_report_definitions","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_report_definitions` (`id`)"
"report_definitions","uk_report_definitions_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_report_definitions_org_code` (`organization_id`, `code`)"
"report_definitions","uk_report_definitions_organization_id_project_id_code","organization_id, project_id, code","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_report_definitions_organization_id_project_id_code` (`organization_id`, `project_id`, `code`)"
"report_exports","idx_report_exports_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_exports_created_by` (`created_by`)"
"report_exports","idx_report_exports_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_exports_deleted_by` (`deleted_by`)"
"report_exports","idx_report_exports_export_file_id","export_file_id","BTREE","NO","Foreign key lookup to export_files.","required","KEY `idx_report_exports_export_file_id` (`export_file_id`)"
"report_exports","idx_report_exports_file_id","file_id","BTREE","NO","Foreign key lookup to files.","required","KEY `idx_report_exports_file_id` (`file_id`)"
"report_exports","idx_report_exports_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_report_exports_organization_id` (`organization_id`)"
"report_exports","idx_report_exports_report_run_id","report_run_id","BTREE","NO","Foreign key lookup to report_runs.","required","KEY `idx_report_exports_report_run_id` (`report_run_id`)"
"report_exports","idx_report_exports_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_exports_status_changed_by` (`status_changed_by`)"
"report_exports","idx_report_exports_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_exports_updated_by` (`updated_by`)"
"report_exports","pk_report_exports","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_report_exports` (`id`)"
"report_parameters","idx_report_parameters_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_parameters_created_by` (`created_by`)"
"report_parameters","idx_report_parameters_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_parameters_deleted_by` (`deleted_by`)"
"report_parameters","idx_report_parameters_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_report_parameters_organization_id` (`organization_id`)"
"report_parameters","idx_report_parameters_report_definition_id","report_definition_id","BTREE","NO","Foreign key lookup to report_definitions.","required","KEY `idx_report_parameters_report_definition_id` (`report_definition_id`)"
"report_parameters","idx_report_parameters_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_parameters_status_changed_by` (`status_changed_by`)"
"report_parameters","idx_report_parameters_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_parameters_updated_by` (`updated_by`)"
"report_parameters","pk_report_parameters","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_report_parameters` (`id`)"
"report_parameters","uk_report_parameters_organization_id_report_definition_id_pa","organization_id, report_definition_id, parameter_key","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_report_parameters_organization_id_report_definition_id_pa` (`organization_id`, `report_definition_id`, `parameter_key`)"
"report_runs","idx_report_runs_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_runs_created_by` (`created_by`)"
"report_runs","idx_report_runs_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_runs_deleted_by` (`deleted_by`)"
"report_runs","idx_report_runs_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_report_runs_organization_id` (`organization_id`)"
"report_runs","idx_report_runs_report_definition_id","report_definition_id","BTREE","NO","Foreign key lookup to report_definitions.","required","KEY `idx_report_runs_report_definition_id` (`report_definition_id`)"
"report_runs","idx_report_runs_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_runs_status_changed_by` (`status_changed_by`)"
"report_runs","idx_report_runs_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_report_runs_updated_by` (`updated_by`)"
"report_runs","pk_report_runs","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_report_runs` (`id`)"
"retention_policies","idx_retention_policies_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_retention_policies_created_by` (`created_by`)"
"retention_policies","idx_retention_policies_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_retention_policies_deleted_by` (`deleted_by`)"
"retention_policies","idx_retention_policies_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_retention_policies_organization_id` (`organization_id`)"
"retention_policies","idx_retention_policies_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_retention_policies_status_changed_by` (`status_changed_by`)"
"retention_policies","idx_retention_policies_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_retention_policies_updated_by` (`updated_by`)"
"retention_policies","pk_retention_policies","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_retention_policies` (`id`)"
"retention_policies","uk_retention_policies_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_retention_policies_org_code` (`organization_id`, `code`)"
"role_permissions","idx_role_permissions_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_role_permissions_created_by` (`created_by`)"
"role_permissions","idx_role_permissions_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_role_permissions_organization_id` (`organization_id`)"
"role_permissions","idx_role_permissions_permission_id","permission_id","BTREE","NO","Foreign key lookup to permissions.","required","KEY `idx_role_permissions_permission_id` (`permission_id`)"
"role_permissions","idx_role_permissions_role_id","role_id","BTREE","NO","Foreign key lookup to roles.","required","KEY `idx_role_permissions_role_id` (`role_id`)"
"role_permissions","idx_role_permissions_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_role_permissions_status_changed_by` (`status_changed_by`)"
"role_permissions","idx_role_permissions_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_role_permissions_updated_by` (`updated_by`)"
"role_permissions","pk_role_permissions","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_role_permissions` (`id`)"
"role_permissions","uk_role_permissions_organization_id_role_id_permission_id","organization_id, role_id, permission_id","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_role_permissions_organization_id_role_id_permission_id` (`organization_id`, `role_id`, `permission_id`)"
"roles","idx_roles_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_roles_created_by` (`created_by`)"
"roles","idx_roles_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_roles_deleted_by` (`deleted_by`)"
"roles","idx_roles_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_roles_organization_id` (`organization_id`)"
"roles","idx_roles_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_roles_status_changed_by` (`status_changed_by`)"
"roles","idx_roles_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_roles_updated_by` (`updated_by`)"
"roles","pk_roles","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_roles` (`id`)"
"roles","uk_roles_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_roles_org_code` (`organization_id`, `code`)"
"saved_views","idx_saved_views_branch_id","branch_id","BTREE","NO","Foreign key lookup to branches.","required","KEY `idx_saved_views_branch_id` (`branch_id`)"
"saved_views","idx_saved_views_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_saved_views_created_by` (`created_by`)"
"saved_views","idx_saved_views_dashboard_id","dashboard_id","BTREE","NO","Foreign key lookup to bi_dashboards.","required","KEY `idx_saved_views_dashboard_id` (`dashboard_id`)"
"saved_views","idx_saved_views_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_saved_views_deleted_by` (`deleted_by`)"
"saved_views","idx_saved_views_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_saved_views_organization_id` (`organization_id`)"
"saved_views","idx_saved_views_owner_user_id","owner_user_id","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_saved_views_owner_user_id` (`owner_user_id`)"
"saved_views","idx_saved_views_project_id","project_id","BTREE","NO","Foreign key lookup to bi_projects.","required","KEY `idx_saved_views_project_id` (`project_id`)"
"saved_views","idx_saved_views_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_saved_views_status_changed_by` (`status_changed_by`)"
"saved_views","idx_saved_views_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_saved_views_updated_by` (`updated_by`)"
"saved_views","pk_saved_views","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_saved_views` (`id`)"
"saved_views","uk_saved_views_organization_id_owner_user_id_view_name","organization_id, owner_user_id, view_name","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_saved_views_organization_id_owner_user_id_view_name` (`organization_id`, `owner_user_id`, `view_name`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_label_assignments_created_by` (`created_by`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_label_assignments_deleted_by` (`deleted_by`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sensitivity_label_assignments_organization_id` (`organization_id`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_sensitivity_label_id","sensitivity_label_id","BTREE","NO","Foreign key lookup to sensitivity_labels.","required","KEY `idx_sensitivity_label_assignments_sensitivity_label_id` (`sensitivity_label_id`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_label_assignments_status_changed_by` (`status_changed_by`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_target_table_target_id","organization_id, target_table, target_id","BTREE","NO","Polymorphic entity lookup.","required","KEY `idx_sensitivity_label_assignments_target_table_target_id` (`organization_id`, `target_table`, `target_id`)"
"sensitivity_label_assignments","idx_sensitivity_label_assignments_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_label_assignments_updated_by` (`updated_by`)"
"sensitivity_label_assignments","pk_sensitivity_label_assignments","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sensitivity_label_assignments` (`id`)"
"sensitivity_label_assignments","uk_sensitivity_label_assignments_organization_id_sensitivity","organization_id, sensitivity_label_id, target_table, target_id","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_sensitivity_label_assignments_organization_id_sensitivity` (`organization_id`, `sensitivity_label_id`, `target_table`, `target_id`)"
"sensitivity_labels","idx_sensitivity_labels_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_labels_created_by` (`created_by`)"
"sensitivity_labels","idx_sensitivity_labels_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_labels_deleted_by` (`deleted_by`)"
"sensitivity_labels","idx_sensitivity_labels_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sensitivity_labels_organization_id` (`organization_id`)"
"sensitivity_labels","idx_sensitivity_labels_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_labels_status_changed_by` (`status_changed_by`)"
"sensitivity_labels","idx_sensitivity_labels_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sensitivity_labels_updated_by` (`updated_by`)"
"sensitivity_labels","pk_sensitivity_labels","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sensitivity_labels` (`id`)"
"sensitivity_labels","uk_sensitivity_labels_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_sensitivity_labels_org_code` (`organization_id`, `code`)"
"sql_queries","idx_sql_queries_org_branch","organization_id, branch_id","BTREE","NO","Tenant and branch scoped filtering.","recommended","KEY `idx_sql_queries_org_branch` (`organization_id`, `branch_id`)"
"sql_queries","idx_sql_queries_org_created","organization_id, created_at","BTREE","NO","Tenant timeline and retention filtering.","recommended","KEY `idx_sql_queries_org_created` (`organization_id`, `created_at`)"
"sql_queries","idx_sql_queries_org_status","organization_id, status","BTREE","NO","Tenant status filtering.","recommended","KEY `idx_sql_queries_org_status` (`organization_id`, `status`)"
"sql_queries","idx_sql_queries_branch_id","branch_id","BTREE","NO","Foreign key lookup to branches.","required","KEY `idx_sql_queries_branch_id` (`branch_id`)"
"sql_queries","idx_sql_queries_connection_id","connection_id","BTREE","NO","Foreign key lookup to data_source_connections.","required","KEY `idx_sql_queries_connection_id` (`connection_id`)"
"sql_queries","idx_sql_queries_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_queries_created_by` (`created_by`)"
"sql_queries","idx_sql_queries_dataset_id","dataset_id","BTREE","NO","Foreign key lookup to datasets.","required","KEY `idx_sql_queries_dataset_id` (`dataset_id`)"
"sql_queries","idx_sql_queries_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_queries_deleted_by` (`deleted_by`)"
"sql_queries","idx_sql_queries_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_queries_organization_id` (`organization_id`)"
"sql_queries","idx_sql_queries_project_id","project_id","BTREE","NO","Foreign key lookup to bi_projects.","required","KEY `idx_sql_queries_project_id` (`project_id`)"
"sql_queries","idx_sql_queries_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_queries_status_changed_by` (`status_changed_by`)"
"sql_queries","idx_sql_queries_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_queries_updated_by` (`updated_by`)"
"sql_queries","pk_sql_queries","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_queries` (`id`)"
"sql_query_result_columns","idx_sql_query_result_columns_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_result_columns_created_by` (`created_by`)"
"sql_query_result_columns","idx_sql_query_result_columns_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_query_result_columns_organization_id` (`organization_id`)"
"sql_query_result_columns","idx_sql_query_result_columns_query_result_id","query_result_id","BTREE","NO","Foreign key lookup to sql_query_results.","required","KEY `idx_sql_query_result_columns_query_result_id` (`query_result_id`)"
"sql_query_result_columns","idx_sql_query_result_columns_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_result_columns_status_changed_by` (`status_changed_by`)"
"sql_query_result_columns","idx_sql_query_result_columns_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_result_columns_updated_by` (`updated_by`)"
"sql_query_result_columns","pk_sql_query_result_columns","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_query_result_columns` (`id`)"
"sql_query_result_columns","uk_sql_query_result_columns_organization_id_query_result_id_","organization_id, query_result_id, column_name","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_sql_query_result_columns_organization_id_query_result_id_` (`organization_id`, `query_result_id`, `column_name`)"
"sql_query_result_rows","idx_sql_query_result_rows_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_result_rows_created_by` (`created_by`)"
"sql_query_result_rows","idx_sql_query_result_rows_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_query_result_rows_organization_id` (`organization_id`)"
"sql_query_result_rows","idx_sql_query_result_rows_query_result_id","query_result_id","BTREE","NO","Foreign key lookup to sql_query_results.","required","KEY `idx_sql_query_result_rows_query_result_id` (`query_result_id`)"
"sql_query_result_rows","idx_sql_query_result_rows_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_result_rows_status_changed_by` (`status_changed_by`)"
"sql_query_result_rows","idx_sql_query_result_rows_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_result_rows_updated_by` (`updated_by`)"
"sql_query_result_rows","pk_sql_query_result_rows","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_query_result_rows` (`id`)"
"sql_query_result_rows","uk_sql_query_result_rows_organization_id_query_result_id_row","organization_id, query_result_id, row_number","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_sql_query_result_rows_organization_id_query_result_id_row` (`organization_id`, `query_result_id`, `row_number`)"
"sql_query_results","idx_sql_query_results_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_results_created_by` (`created_by`)"
"sql_query_results","idx_sql_query_results_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_query_results_organization_id` (`organization_id`)"
"sql_query_results","idx_sql_query_results_query_run_id","query_run_id","BTREE","NO","Foreign key lookup to sql_query_runs.","required","KEY `idx_sql_query_results_query_run_id` (`query_run_id`)"
"sql_query_results","idx_sql_query_results_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_results_updated_by` (`updated_by`)"
"sql_query_results","pk_sql_query_results","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_query_results` (`id`)"
"sql_query_runs","idx_sql_query_runs_connection_id","connection_id","BTREE","NO","Foreign key lookup to data_source_connections.","required","KEY `idx_sql_query_runs_connection_id` (`connection_id`)"
"sql_query_runs","idx_sql_query_runs_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_runs_created_by` (`created_by`)"
"sql_query_runs","idx_sql_query_runs_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_query_runs_organization_id` (`organization_id`)"
"sql_query_runs","idx_sql_query_runs_sql_query_id","sql_query_id","BTREE","NO","Foreign key lookup to sql_queries.","required","KEY `idx_sql_query_runs_sql_query_id` (`sql_query_id`)"
"sql_query_runs","idx_sql_query_runs_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_runs_status_changed_by` (`status_changed_by`)"
